Side,Arc,Source,Target,Rot,AdaptFrac,ArcOK,nEval,nEvalPos,nArc,nArcPos,Method,Uses,K,BAC,Precision,Recall
Right,random,HTL,PTT,1,0.3,1,1136,67,682,28,SDM-HSsrc,arc labels,,0.44138754310766093,0.028688524590163935,0.1044776119402985
Right,random,HTL,PTT,1,0.3,1,1136,67,682,28,SDM-PCA,arc labels,64.0,0.3543345014869525,0.03747072599531616,0.47761194029850745
Right,random,HTL,PTT,1,0.5,1,1136,67,1112,54,NoAdapt,nothing,,0.5045934965025202,0.06896551724137931,0.05970149253731343
Right,random,HTL,PTT,1,0.5,1,1136,67,1112,54,TargetOnly,arc labels,,0.5622146517180235,0.09166666666666666,0.3283582089552239
Right,random,HTL,PTT,1,0.5,1,1136,67,1112,54,Source+Target,arc labels,,0.5097594348184242,0.1,0.04477611940298507
Right,random,HTL,PTT,1,0.5,1,1136,67,1112,54,COT,arc labels,,0.3943914664283819,0.04424778761061947,0.5970149253731343
Right,random,HTL,PTT,1,0.5,1,1136,67,1112,54,none-HS4,arc labels,,0.5097175488320791,0.078125,0.07462686567164178
Right,random,HTL,PTT,1,0.5,1,1136,67,1112,54,none-HSsrc,nothing,,0.49808720662357064,0.05263157894736842,0.029850746268656716
Right,random,HTL,PTT,1,0.5,1,1136,67,1112,54,none-PCA,arc segments,64.0,0.5101922566773244,0.06192660550458716,0.40298507462686567
Right,random,HTL,PTT,1,0.5,1,1136,67,1112,54,QOTu-HS4,arc labels,,0.5064225179062591,0.06818181818181818,0.08955223880597014
Right,random,HTL,PTT,1,0.5,1,1136,67,1112,54,QOTu-HSsrc,arc segments,,0.5059547910587381,0.06741573033707865,0.08955223880597014
Right,random,HTL,PTT,1,0.5,1,1136,67,1112,54,QOTu-PCA,arc segments,32.0,0.4937520070368457,0.053691275167785234,0.11940298507462686
Right,random,HTL,PTT,1,0.5,1,1136,67,1112,54,QOTc-HS4,arc labels,,0.7372352456613098,0.23391812865497075,0.5970149253731343
Right,random,HTL,PTT,1,0.5,1,1136,67,1112,54,QOTc-HSsrc,arc labels,,0.4657512251651006,0.03164556962025317,0.07462686567164178
Right,random,HTL,PTT,1,0.5,1,1136,67,1112,54,QOTc-PCA,arc labels,64.0,0.4006534213869847,0.024657534246575342,0.13432835820895522
Right,random,HTL,PTT,1,0.5,1,1136,67,1112,54,SDM-HS4,arc labels,,0.5759323122460662,0.07956989247311828,0.5522388059701493
Right,random,HTL,PTT,1,0.5,1,1136,67,1112,54,SDM-HSsrc,arc labels,,0.459098334333943,0.038910505836575876,0.14925373134328357
Right,random,HTL,PTT,1,0.5,1,1136,67,1112,54,SDM-PCA,arc labels,64.0,0.3309691021040727,0.03494926719278467,0.4626865671641791
Right,random,HTL,PTT,2,0.05,1,1136,67,114,4,NoAdapt,nothing,,0.503190315959957,0.06557377049180328,0.05970149253731343
Right,random,HTL,PTT,2,0.05,1,1136,67,114,4,TargetOnly,arc labels,,0.6801097412842243,0.125,0.6417910447761194
Right,random,HTL,PTT,2,0.05,1,1136,67,114,4,Source+Target,arc labels,,0.49623724222665905,0.04,0.014925373134328358
Right,random,HTL,PTT,2,0.05,1,1136,67,114,4,COT,arc labels,,0.5130963517305893,0.06046931407942238,1.0
Right,random,HTL,PTT,2,0.05,1,1136,67,114,4,none-HS4,arc labels,,0.5013194085698728,0.06153846153846154,0.05970149253731343
Right,random,HTL,PTT,2,0.05,1,1136,67,114,4,none-HSsrc,nothing,,0.49808720662357064,0.05263157894736842,0.029850746268656716
Right,random,HTL,PTT,2,0.05,1,1136,67,114,4,none-PCA,arc segments,8.0,0.5227510715831506,0.09195402298850575,0.11940298507462686
Right,random,HTL,PTT,2,0.05,1,1136,67,114,4,QOTu-HS4,arc labels,,0.5022339192717423,0.0625,0.07462686567164178
Right,random,HTL,PTT,2,0.05,1,1136,67,114,4,QOTu-HSsrc,arc segments,,0.49989528503413705,0.058823529411764705,0.07462686567164178
Right,random,HTL,PTT,2,0.05,1,1136,67,114,4,QOTu-PCA,arc segments,8.0,0.5096966058389065,0.07407407407407407,0.08955223880597014
Right,random,HTL,PTT,2,0.05,1,1136,67,114,4,QOTc-HS4,arc labels,,0.6451977716655264,0.12367491166077739,0.5223880597014925
Right,random,HTL,PTT,2,0.05,1,1136,67,114,4,QOTc-HSsrc,arc labels,,0.4459600966170085,0.03761755485893417,0.1791044776119403
Right,random,HTL,PTT,2,0.05,1,1136,67,114,4,QOTc-PCA,arc labels,32.0,0.588937911006241,0.14393939393939395,0.2835820895522388
Right,random,HTL,PTT,2,0.05,1,1136,67,114,4,SDM-HS4,arc labels,,0.4201932340170057,0.03431372549019608,0.208955223880597
Right,random,HTL,PTT,2,0.05,1,1136,67,114,4,SDM-HSsrc,arc labels,,0.4468955503120506,0.03785488958990536,0.1791044776119403
Right,random,HTL,PTT,2,0.05,1,1136,67,114,4,SDM-PCA,arc labels,16.0,0.5689373525264231,0.07775377969762419,0.5373134328358209
Right,random,HTL,PTT,2,0.1,1,1136,67,227,9,NoAdapt,nothing,,0.503190315959957,0.06557377049180328,0.05970149253731343
Right,random,HTL,PTT,2,0.1,1,1136,67,227,9,TargetOnly,arc labels,,0.45040699216732055,0.046370967741935484,0.34328358208955223
Right,random,HTL,PTT,2,0.1,1,1136,67,227,9,Source+Target,arc labels,,0.5023176912444326,0.08333333333333333,0.014925373134328358
Right,random,HTL,PTT,2,0.1,1,1136,67,227,9,COT,arc labels,,0.40287337866327855,0.04431137724550898,0.5522388059701493
Right,random,HTL,PTT,2,0.1,1,1136,67,227,9,none-HS4,arc labels,,0.5036580428074781,0.06666666666666667,0.05970149253731343
Right,random,HTL,PTT,2,0.1,1,1136,67,227,9,none-HSsrc,nothing,,0.49808720662357064,0.05263157894736842,0.029850746268656716
Right,random,HTL,PTT,2,0.1,1,1136,67,227,9,none-PCA,arc segments,8.0,0.5227510715831506,0.09195402298850575,0.11940298507462686
Right,random,HTL,PTT,2,0.1,1,1136,67,227,9,QOTu-HS4,arc labels,,0.5110997863814696,0.07692307692307693,0.08955223880597014
