Side,Arc,Enc,Source,Target,Rot,AdaptFrac,ArcOK,nEval,nEvalPos,nArc,nArcPos,Method,Uses,K,BAC,Precision,Recall
Right,random,Ang,HTL,PTT,1,0.3,1,1136,67,682,28,NoAdapt,nothing,,0.5045934965025202,0.06896551724137931,0.05970149253731343
Right,random,Ang,HTL,PTT,1,0.3,1,1136,67,682,28,TargetOnly,arc labels,,0.5389749102941792,0.08771929824561403,0.22388059701492538
Right,random,Ang,HTL,PTT,1,0.3,1,1136,67,682,28,Source+Target,arc labels,,0.5065062898789495,0.1,0.029850746268656716
Right,random,Ang,HTL,PTT,1,0.3,1,1136,67,682,28,COT,arc labels,,0.4374432793934909,0.04905660377358491,0.582089552238806
Right,random,Ang,HTL,PTT,1,0.3,1,1136,67,682,28,none-Ang-HS4,arc labels,,0.5064853468857768,0.08108108108108109,0.04477611940298507
Right,random,Ang,HTL,PTT,1,0.3,1,1136,67,682,28,none-Ang-HSsrc,nothing,,0.501361294556218,0.06451612903225806,0.029850746268656716
Right,random,Ang,HTL,PTT,1,0.3,1,1136,67,682,28,none-Ang-PCA,arc segments,32.0,0.4265040559596778,0.014423076923076924,0.04477611940298507
Right,random,Ang,HTL,PTT,1,0.3,1,1136,67,682,28,QOTu-Ang-HS4,arc labels,,0.49102941792440974,0.04597701149425287,0.05970149253731343
Right,random,Ang,HTL,PTT,1,0.3,1,1136,67,682,28,QOTu-Ang-HSsrc,arc segments,,0.47746533934629937,0.034482758620689655,0.05970149253731343
Right,random,Ang,HTL,PTT,1,0.3,1,1136,67,682,28,QOTu-Ang-PCA,arc segments,64.0,0.47701855549195094,0.03,0.04477611940298507
Right,random,Ang,HTL,PTT,1,0.3,1,1136,67,682,28,QOTc-Ang-HS4,arc labels,,0.7321949653044413,0.36082474226804123,0.5223880597014925
Right,random,Ang,HTL,PTT,1,0.3,1,1136,67,682,28,QOTc-Ang-HSsrc,arc labels,,0.6266771847032377,0.15294117647058825,0.3880597014925373
Right,random,Ang,HTL,PTT,1,0.3,1,1136,67,682,28,QOTc-Ang-PCA,arc labels,64.0,0.6592505200843304,0.1440677966101695,0.5074626865671642
Right,random,Ang,HTL,PTT,1,0.3,1,1136,67,682,28,SDM-Ang-HS4,arc labels,,0.4555240634991553,0.015503875968992248,0.029850746268656716
