Side,alpha,Source,Target,Rot,AdaptFrac,Method,BAC
Left,0.025,RTT,WRM,1,0.5,QOTu-HSsrc,0.5549242424242424
Left,0.025,RTT,WRM,1,0.5,none-HSsrc,0.5115358126721763
Left,0.025,RTT,WRM,2,0.05,QOTu-HSsrc,0.5848829201101928
Left,0.025,RTT,WRM,2,0.05,none-HSsrc,0.5208333333333334
Left,0.025,RTT,WRM,2,0.5,QOTu-HSsrc,0.5559573002754821
Left,0.025,RTT,WRM,2,0.5,none-HSsrc,0.5208333333333334
Left,0.025,RTT,WRM,3,0.05,QOTu-HSsrc,0.535075329566855
Left,0.025,RTT,WRM,3,0.05,none-HSsrc,0.5363700564971752
Left,0.025,RTT,WRM,3,0.5,QOTu-HSsrc,0.5276600753295668
Left,0.025,RTT,WRM,3,0.5,none-HSsrc,0.5363700564971752
Left,0.025,RTT,WRM,4,0.05,QOTu-HSsrc,0.542050209205021
Left,0.025,RTT,WRM,4,0.05,none-HSsrc,0.5306136680613668
Left,0.025,RTT,WRM,4,0.5,QOTu-HSsrc,0.5140167364016737
Left,0.025,RTT,WRM,4,0.5,none-HSsrc,0.5306136680613668
Left,0.025,RTT,WRM,5,0.05,QOTu-HSsrc,0.5059523809523809
Left,0.025,RTT,WRM,5,0.05,none-HSsrc,0.49122023809523807
Left,0.025,RTT,WRM,5,0.5,QOTu-HSsrc,0.4953869047619047
Left,0.025,RTT,WRM,5,0.5,none-HSsrc,0.49122023809523807
Left,0.025,RTT,WRM,6,0.05,QOTu-HSsrc,0.5494331065759638
Left,0.025,RTT,WRM,6,0.05,none-HSsrc,0.5448979591836735
Left,0.025,RTT,WRM,6,0.5,QOTu-HSsrc,0.5510204081632653
Left,0.025,RTT,WRM,6,0.5,none-HSsrc,0.5448979591836735
Left,0.025,RTT,WRM,7,0.05,QOTu-HSsrc,0.484285868044344
Left,0.025,RTT,WRM,7,0.05,none-HSsrc,0.5108707351200086
Left,0.025,RTT,WRM,7,0.5,QOTu-HSsrc,0.5159832095576364
Left,0.025,RTT,WRM,7,0.5,none-HSsrc,0.5108707351200086
Left,0.025,WRM,HTL,0,0.05,QOTu-HSsrc,0.5295620724899757
Left,0.025,WRM,HTL,0,0.05,none-HSsrc,0.4905259847472286
Left,0.025,WRM,HTL,0,0.5,QOTu-HSsrc,0.5065256702570957
Left,0.025,WRM,HTL,0,0.5,none-HSsrc,0.4905259847472286
Left,0.025,WRM,HTL,1,0.05,QOTu-HSsrc,0.49094202898550726
Left,0.025,WRM,HTL,1,0.05,none-HSsrc,0.4928191024969443
Left,0.025,WRM,HTL,1,0.5,QOTu-HSsrc,0.504016064257028
Left,0.025,WRM,HTL,1,0.5,none-HSsrc,0.4928191024969443
Left,0.025,WRM,HTL,2,0.05,QOTu-HSsrc,0.5292351174704116
Left,0.025,WRM,HTL,2,0.05,none-HSsrc,0.47288464935523755
Left,0.025,WRM,HTL,2,0.5,QOTu-HSsrc,0.49748277689454157
Left,0.025,WRM,HTL,2,0.5,none-HSsrc,0.47288464935523755
Left,0.025,WRM,HTL,3,0.05,QOTu-HSsrc,0.4897987263149619
Left,0.025,WRM,HTL,3,0.05,none-HSsrc,0.45433996383363473
Left,0.025,WRM,HTL,3,0.5,QOTu-HSsrc,0.46735199308121705
Left,0.025,WRM,HTL,3,0.5,none-HSsrc,0.45433996383363473
Left,0.025,WRM,HTL,4,0.05,QOTu-HSsrc,0.4528542510121457
Left,0.025,WRM,HTL,4,0.05,none-HSsrc,0.45072874493927123
Left,0.025,WRM,HTL,4,0.5,QOTu-HSsrc,0.4625101214574899
Left,0.025,WRM,HTL,4,0.5,none-HSsrc,0.45072874493927123
Left,0.025,WRM,HTL,5,0.05,QOTu-HSsrc,0.4283941864587026
Left,0.025,WRM,HTL,5,0.05,none-HSsrc,0.43730946472881954
Left,0.025,WRM,HTL,5,0.5,QOTu-HSsrc,0.4334810350939383
Left,0.025,WRM,HTL,5,0.5,none-HSsrc,0.43730946472881954
Left,0.025,WRM,HTL,6,0.05,QOTu-HSsrc,0.4337006626332469
Left,0.025,WRM,HTL,6,0.05,none-HSsrc,0.449726303658888
Left,0.025,WRM,HTL,6,0.5,QOTu-HSsrc,0.4481597522327859
Left,0.025,WRM,HTL,6,0.5,none-HSsrc,0.449726303658888
Left,0.025,WRM,HTL,7,0.05,QOTu-HSsrc,0.46972117339529484
Left,0.025,WRM,HTL,7,0.05,none-HSsrc,0.47910615742085394
Left,0.025,WRM,HTL,7,0.5,QOTu-HSsrc,0.5021964856230032
Left,0.025,WRM,HTL,7,0.5,none-HSsrc,0.47910615742085394
Left,0.025,WRM,PTT,0,0.05,QOTu-HSsrc,0.383545083114121
Left,0.025,WRM,PTT,0,0.05,none-HSsrc,0.45287961045502884
Left,0.025,WRM,PTT,0,0.5,QOTu-HSsrc,0.38497229529299826
Left,0.025,WRM,PTT,0,0.5,none-HSsrc,0.45287961045502884
Left,0.025,WRM,PTT,1,0.05,QOTu-HSsrc,0.4018867924528302
Left,0.025,WRM,PTT,1,0.05,none-HSsrc,0.47845084409136046
Left,0.025,WRM,PTT,1,0.5,QOTu-HSsrc,0.4018867924528302
Left,0.025,WRM,PTT,1,0.5,none-HSsrc,0.47845084409136046
Left,0.025,WRM,PTT,2,0.05,QOTu-HSsrc,0.4355185819410376
Left,0.025,WRM,PTT,2,0.05,none-HSsrc,0.5067223584949322
Left,0.025,WRM,PTT,2,0.5,QOTu-HSsrc,0.4340954320359143
Left,0.025,WRM,PTT,2,0.5,none-HSsrc,0.5067223584949322
Left,0.025,WRM,PTT,3,0.05,QOTu-HSsrc,0.49197111299915036
Left,0.025,WRM,PTT,3,0.05,none-HSsrc,0.5792410082129709
Left,0.025,WRM,PTT,3,0.5,QOTu-HSsrc,0.49197111299915036
Left,0.025,WRM,PTT,3,0.5,none-HSsrc,0.5792410082129709
Left,0.025,WRM,PTT,4,0.05,QOTu-HSsrc,0.5015158582089552
Left,0.025,WRM,PTT,4,0.05,none-HSsrc,0.5914179104477613
Left,0.025,WRM,PTT,4,0.5,QOTu-HSsrc,0.5029151119402986
Left,0.025,WRM,PTT,4,0.5,none-HSsrc,0.5914179104477613
Left,0.025,WRM,PTT,5,0.05,QOTu-HSsrc,0.5641414141414142
Left,0.025,WRM,PTT,5,0.05,none-HSsrc,0.5248484848484848
Left,0.025,WRM,PTT,5,0.5,QOTu-HSsrc,0.5455050505050505
Left,0.025,WRM,PTT,5,0.5,none-HSsrc,0.5248484848484848
Left,0.025,WRM,PTT,6,0.05,QOTu-HSsrc,0.5213336947682299
Left,0.025,WRM,PTT,6,0.05,none-HSsrc,0.5188669015993495
Left,0.025,WRM,PTT,6,0.5,QOTu-HSsrc,0.5122436071202674
Left,0.025,WRM,PTT,6,0.5,none-HSsrc,0.5188669015993495
Left,0.025,WRM,PTT,7,0.05,QOTu-HSsrc,0.5860032860957076
Left,0.025,WRM,PTT,7,0.05,none-HSsrc,0.5670568905319368
Left,0.025,WRM,PTT,7,0.5,QOTu-HSsrc,0.5873382624768946
Left,0.025,WRM,PTT,7,0.5,none-HSsrc,0.5670568905319368
Left,0.025,WRM,RTT,0,0.05,QOTu-HSsrc,0.4127166052667485
Left,0.025,WRM,RTT,0,0.05,none-HSsrc,0.6777050075044344
Left,0.025,WRM,RTT,0,0.5,QOTu-HSsrc,0.6120412061672806
Left,0.025,WRM,RTT,0,0.5,none-HSsrc,0.6777050075044344
Left,0.025,WRM,RTT,1,0.05,QOTu-HSsrc,0.5559877416313059
Left,0.025,WRM,RTT,1,0.05,none-HSsrc,0.517032060348892
Left,0.025,WRM,RTT,1,0.5,QOTu-HSsrc,0.5330917020273456
Left,0.025,WRM,RTT,1,0.5,none-HSsrc,0.517032060348892
Left,0.025,WRM,RTT,2,0.05,QOTu-HSsrc,0.5488566713814238
Left,0.025,WRM,RTT,2,0.05,none-HSsrc,0.5285832154644036
Left,0.025,WRM,RTT,2,0.5,QOTu-HSsrc,0.5446428571428572
Left,0.025,WRM,RTT,2,0.5,none-HSsrc,0.5285832154644036
Left,0.025,WRM,RTT,3,0.05,QOTu-HSsrc,0.49012054507337527
Left,0.025,WRM,RTT,3,0.05,none-HSsrc,0.5205450733752621
Left,0.025,WRM,RTT,3,0.5,QOTu-HSsrc,0.5338836477987421
Left,0.025,WRM,RTT,3,0.5,none-HSsrc,0.5205450733752621
Left,0.025,WRM,RTT,4,0.05,QOTu-HSsrc,0.4964876730834178
Left,0.025,WRM,RTT,4,0.05,none-HSsrc,0.4782843633907463
Left,0.025,WRM,RTT,4,0.5,QOTu-HSsrc,0.4778284363390746
Left,0.025,WRM,RTT,4,0.5,none-HSsrc,0.4782843633907463
Left,0.025,WRM,RTT,5,0.05,QOTu-HSsrc,0.5294176817001354
Left,0.025,WRM,RTT,5,0.05,none-HSsrc,0.5608562858919492
Left,0.025,WRM,RTT,5,0.5,QOTu-HSsrc,0.5315574819854421
Left,0.025,WRM,RTT,5,0.5,none-HSsrc,0.5608562858919492
Left,0.025,WRM,RTT,6,0.05,QOTu-HSsrc,0.4820366831236397
Left,0.025,WRM,RTT,6,0.05,none-HSsrc,0.5005706853532941
Left,0.025,WRM,RTT,6,0.5,QOTu-HSsrc,0.47053670966714445
Left,0.025,WRM,RTT,6,0.5,none-HSsrc,0.5005706853532941
Left,0.025,WRM,RTT,7,0.05,QOTu-HSsrc,0.47395961249829444
Left,0.025,WRM,RTT,7,0.05,none-HSsrc,0.521476326920453
Left,0.025,WRM,RTT,7,0.5,QOTu-HSsrc,0.4586778550961932
Left,0.025,WRM,RTT,7,0.5,none-HSsrc,0.521476326920453
Right,0.05,HTL,PTT,0,0.05,QOTu-HSsrc,0.5706439393939393
Right,0.05,HTL,PTT,0,0.05,none-HSsrc,0.496875
Right,0.05,HTL,PTT,0,0.5,QOTu-HSsrc,0.47490530303030304
Right,0.05,HTL,PTT,0,0.5,none-HSsrc,0.496875
Right,0.05,HTL,PTT,1,0.05,QOTu-HSsrc,0.5989975287268057
Right,0.05,HTL,PTT,1,0.05,none-HSsrc,0.5004258408611759
Right,0.05,HTL,PTT,1,0.5,QOTu-HSsrc,0.47746533934629937
Right,0.05,HTL,PTT,1,0.5,none-HSsrc,0.5004258408611759
Right,0.05,HTL,PTT,2,0.05,QOTu-HSsrc,0.5732516091199754
Right,0.05,HTL,PTT,2,0.05,none-HSsrc,0.4999581140136548
Right,0.05,HTL,PTT,2,0.5,QOTu-HSsrc,0.473723524566131
Right,0.05,HTL,PTT,2,0.5,none-HSsrc,0.4999581140136548
Right,0.05,HTL,PTT,3,0.05,QOTu-HSsrc,0.4903221310475792
Right,0.05,HTL,PTT,3,0.05,none-HSsrc,0.5050175090158365
Right,0.05,HTL,PTT,3,0.5,QOTu-HSsrc,0.4827958675238245
Right,0.05,HTL,PTT,3,0.5,none-HSsrc,0.5050175090158365
Right,0.05,HTL,PTT,4,0.05,QOTu-HSsrc,0.4956447094967019
Right,0.05,HTL,PTT,4,0.05,none-HSsrc,0.5015089906930514
Right,0.05,HTL,PTT,4,0.5,QOTu-HSsrc,0.48504563115568805
Right,0.05,HTL,PTT,4,0.5,none-HSsrc,0.5015089906930514
Right,0.05,HTL,PTT,5,0.05,QOTu-HSsrc,0.4843330349149508
Right,0.05,HTL,PTT,5,0.05,none-HSsrc,0.4982094897045658
Right,0.05,HTL,PTT,5,0.5,QOTu-HSsrc,0.4829901521933751
Right,0.05,HTL,PTT,5,0.5,none-HSsrc,0.4982094897045658
Right,0.05,HTL,PTT,6,0.05,QOTu-HSsrc,0.7455555555555555
Right,0.05,HTL,PTT,6,0.05,none-HSsrc,0.6382323232323233
Right,0.05,HTL,PTT,6,0.5,QOTu-HSsrc,0.7371212121212121
Right,0.05,HTL,PTT,6,0.5,none-HSsrc,0.6382323232323233
Right,0.05,HTL,PTT,7,0.05,QOTu-HSsrc,0.7655306827040873
Right,0.05,HTL,PTT,7,0.05,none-HSsrc,0.6030961131529123
Right,0.05,HTL,PTT,7,0.5,QOTu-HSsrc,0.7634369083416861
Right,0.05,HTL,PTT,7,0.5,none-HSsrc,0.6030961131529123
Right,0.05,HTL,RTT,0,0.05,QOTu-HSsrc,0.8394342592024854
Right,0.05,HTL,RTT,0,0.05,none-HSsrc,0.7720328244118789
Right,0.05,HTL,RTT,0,0.5,QOTu-HSsrc,0.8811034806957303
Right,0.05,HTL,RTT,0,0.5,none-HSsrc,0.7720328244118789
Right,0.05,HTL,RTT,1,0.05,QOTu-HSsrc,0.6325730787364451
Right,0.05,HTL,RTT,1,0.05,none-HSsrc,0.5566065535124941
Right,0.05,HTL,RTT,1,0.5,QOTu-HSsrc,0.5884606317774634
Right,0.05,HTL,RTT,1,0.5,none-HSsrc,0.5566065535124941
Right,0.05,HTL,RTT,2,0.05,QOTu-HSsrc,0.5435311665881614
Right,0.05,HTL,RTT,2,0.05,none-HSsrc,0.5767388915057309
Right,0.05,HTL,RTT,2,0.5,QOTu-HSsrc,0.6767545925577014
Right,0.05,HTL,RTT,2,0.5,none-HSsrc,0.5767388915057309
Right,0.05,HTL,RTT,3,0.05,QOTu-HSsrc,0.662152614225153
Right,0.05,HTL,RTT,3,0.05,none-HSsrc,0.5767388915057309
Right,0.05,HTL,RTT,3,0.5,QOTu-HSsrc,0.6748704663212435
Right,0.05,HTL,RTT,3,0.5,none-HSsrc,0.5767388915057309
Right,0.05,HTL,RTT,4,0.05,QOTu-HSsrc,0.6266325568870338
Right,0.05,HTL,RTT,4,0.05,none-HSsrc,0.5648310219469503
Right,0.05,HTL,RTT,4,0.5,QOTu-HSsrc,0.6386495220142723
Right,0.05,HTL,RTT,4,0.5,none-HSsrc,0.5648310219469503
Right,0.05,HTL,RTT,5,0.05,QOTu-HSsrc,0.6612158605514087
Right,0.05,HTL,RTT,5,0.05,none-HSsrc,0.6041441946757561
Right,0.05,HTL,RTT,5,0.5,QOTu-HSsrc,0.6136579367476378
Right,0.05,HTL,RTT,5,0.5,none-HSsrc,0.6041441946757561
Right,0.05,HTL,RTT,6,0.05,QOTu-HSsrc,0.6205679756450075
Right,0.05,HTL,RTT,6,0.05,none-HSsrc,0.5708739506134876
Right,0.05,HTL,RTT,6,0.5,QOTu-HSsrc,0.5619099603308835
Right,0.05,HTL,RTT,6,0.5,none-HSsrc,0.5708739506134876
Right,0.05,HTL,RTT,7,0.05,QOTu-HSsrc,0.6603492973120481
Right,0.05,HTL,RTT,7,0.05,none-HSsrc,0.5759244098785646
Right,0.05,HTL,RTT,7,0.5,QOTu-HSsrc,0.597803247373448
Right,0.05,HTL,RTT,7,0.5,none-HSsrc,0.5759244098785646
Right,0.05,HTL,WRM,0,0.05,QOTu-HSsrc,0.5186449579831933
Right,0.05,HTL,WRM,0,0.05,none-HSsrc,0.515625
Right,0.05,HTL,WRM,0,0.5,QOTu-HSsrc,0.5135241596638656
Right,0.05,HTL,WRM,0,0.5,none-HSsrc,0.515625
Right,0.05,HTL,WRM,1,0.05,QOTu-HSsrc,0.4488752556237219
Right,0.05,HTL,WRM,1,0.05,none-HSsrc,0.49591002044989774
Right,0.05,HTL,WRM,1,0.5,QOTu-HSsrc,0.49591002044989774
Right,0.05,HTL,WRM,1,0.5,none-HSsrc,0.49591002044989774
Right,0.05,HTL,WRM,2,0.05,QOTu-HSsrc,0.4642857142857143
Right,0.05,HTL,WRM,2,0.05,none-HSsrc,0.49387755102040815
Right,0.05,HTL,WRM,2,0.5,QOTu-HSsrc,0.4785714285714286
Right,0.05,HTL,WRM,2,0.5,none-HSsrc,0.49387755102040815
Right,0.05,HTL,WRM,3,0.05,QOTu-HSsrc,0.532452221394887
Right,0.05,HTL,WRM,3,0.05,none-HSsrc,0.4946636882601142
Right,0.05,HTL,WRM,3,0.5,QOTu-HSsrc,0.5701166542566394
Right,0.05,HTL,WRM,3,0.5,none-HSsrc,0.4946636882601142
Right,0.05,HTL,WRM,4,0.05,QOTu-HSsrc,0.626313025210084
Right,0.05,HTL,WRM,4,0.05,none-HSsrc,0.5330882352941176
Right,0.05,HTL,WRM,4,0.5,QOTu-HSsrc,0.6201418067226891
Right,0.05,HTL,WRM,4,0.5,none-HSsrc,0.5330882352941176
Right,0.05,HTL,WRM,5,0.05,QOTu-HSsrc,0.5966386554621849
Right,0.05,HTL,WRM,5,0.05,none-HSsrc,0.5309873949579832
Right,0.05,HTL,WRM,5,0.5,QOTu-HSsrc,0.6176470588235294
Right,0.05,HTL,WRM,5,0.5,none-HSsrc,0.5309873949579832
Right,0.05,HTL,WRM,6,0.05,QOTu-HSsrc,0.658042658042658
Right,0.05,HTL,WRM,6,0.05,none-HSsrc,0.5376915376915377
Right,0.05,HTL,WRM,6,0.5,QOTu-HSsrc,0.6486871486871486
Right,0.05,HTL,WRM,6,0.5,none-HSsrc,0.5376915376915377
Right,0.05,HTL,WRM,7,0.05,QOTu-HSsrc,0.65007315007315
Right,0.05,HTL,WRM,7,0.05,none-HSsrc,0.5356125356125356
Right,0.05,HTL,WRM,7,0.5,QOTu-HSsrc,0.6141911141911143
Right,0.05,HTL,WRM,7,0.5,none-HSsrc,0.5356125356125356
Right,0.05,PTT,HTL,0,0.05,QOTu-HSsrc,0.4854346662588883
Right,0.05,PTT,HTL,0,0.05,none-HSsrc,0.4628220811988684
Right,0.05,PTT,HTL,0,0.5,QOTu-HSsrc,0.48648596987537274
Right,0.05,PTT,HTL,0,0.5,none-HSsrc,0.4628220811988684
Right,0.05,PTT,HTL,1,0.05,QOTu-HSsrc,0.5348297213622291
Right,0.05,PTT,HTL,1,0.05,none-HSsrc,0.47179884099388747
Right,0.05,PTT,HTL,1,0.5,QOTu-HSsrc,0.49813447646264986
Right,0.05,PTT,HTL,1,0.5,none-HSsrc,0.47179884099388747
Right,0.05,PTT,HTL,2,0.05,QOTu-HSsrc,0.528657616892911
Right,0.05,PTT,HTL,2,0.05,none-HSsrc,0.5067277923315074
Right,0.05,PTT,HTL,2,0.5,QOTu-HSsrc,0.520024609033897
Right,0.05,PTT,HTL,2,0.5,none-HSsrc,0.5067277923315074
Right,0.05,PTT,HTL,3,0.05,QOTu-HSsrc,0.5595533498759305
Right,0.05,PTT,HTL,3,0.05,none-HSsrc,0.5564338886919532
Right,0.05,PTT,HTL,3,0.5,QOTu-HSsrc,0.5676178660049628
Right,0.05,PTT,HTL,3,0.5,none-HSsrc,0.5564338886919532
Right,0.05,PTT,HTL,4,0.05,QOTu-HSsrc,0.5530161943319838
Right,0.05,PTT,HTL,4,0.05,none-HSsrc,0.5127125506072874
Right,0.05,PTT,HTL,4,0.5,QOTu-HSsrc,0.536578947368421
Right,0.05,PTT,HTL,4,0.5,none-HSsrc,0.5127125506072874
Right,0.05,PTT,HTL,5,0.05,QOTu-HSsrc,0.568635665409859
Right,0.05,PTT,HTL,5,0.05,none-HSsrc,0.5206325932132384
Right,0.05,PTT,HTL,5,0.5,QOTu-HSsrc,0.5447912302751012
Right,0.05,PTT,HTL,5,0.5,none-HSsrc,0.5206325932132384
Right,0.05,PTT,HTL,6,0.05,QOTu-HSsrc,0.5558972106303536
Right,0.05,PTT,HTL,6,0.05,none-HSsrc,0.5173511970129585
Right,0.05,PTT,HTL,6,0.5,QOTu-HSsrc,0.5703748444249213
Right,0.05,PTT,HTL,6,0.5,none-HSsrc,0.5173511970129585
Right,0.05,PTT,HTL,7,0.05,QOTu-HSsrc,0.6210192278804266
Right,0.05,PTT,HTL,7,0.05,none-HSsrc,0.511923539131741
Right,0.05,PTT,HTL,7,0.5,QOTu-HSsrc,0.6103349857293074
Right,0.05,PTT,HTL,7,0.5,none-HSsrc,0.511923539131741
Right,0.05,PTT,RTT,0,0.05,QOTu-HSsrc,0.5556798904490363
Right,0.05,PTT,RTT,0,0.05,none-HSsrc,0.5239898215709118
Right,0.05,PTT,RTT,0,0.5,QOTu-HSsrc,0.5193042696261777
Right,0.05,PTT,RTT,0,0.5,none-HSsrc,0.5239898215709118
Right,0.05,PTT,RTT,1,0.05,QOTu-HSsrc,0.714433050447902
Right,0.05,PTT,RTT,1,0.05,none-HSsrc,0.4735973597359736
Right,0.05,PTT,RTT,1,0.5,QOTu-HSsrc,0.6769212635549269
Right,0.05,PTT,RTT,1,0.5,none-HSsrc,0.4735973597359736
Right,0.05,PTT,RTT,2,0.05,QOTu-HSsrc,0.7831292196577171
Right,0.05,PTT,RTT,2,0.05,none-HSsrc,0.45619406500235515
Right,0.05,PTT,RTT,2,0.5,QOTu-HSsrc,0.712278222640917
Right,0.05,PTT,RTT,2,0.5,none-HSsrc,0.45619406500235515
Right,0.05,PTT,RTT,3,0.05,QOTu-HSsrc,0.781951640759931
Right,0.05,PTT,RTT,3,0.05,none-HSsrc,0.45619406500235515
Right,0.05,PTT,RTT,3,0.5,QOTu-HSsrc,0.711336159522688
Right,0.05,PTT,RTT,3,0.5,none-HSsrc,0.45619406500235515
Right,0.05,PTT,RTT,4,0.05,QOTu-HSsrc,0.5674565773529016
Right,0.05,PTT,RTT,4,0.05,none-HSsrc,0.45617342130065974
Right,0.05,PTT,RTT,4,0.5,QOTu-HSsrc,0.6636596203042952
Right,0.05,PTT,RTT,4,0.5,none-HSsrc,0.45617342130065974
Right,0.05,PTT,RTT,5,0.05,QOTu-HSsrc,0.6363528498079993
Right,0.05,PTT,RTT,5,0.05,none-HSsrc,0.45752254390128144
Right,0.05,PTT,RTT,5,0.5,QOTu-HSsrc,0.5515920956120292
Right,0.05,PTT,RTT,5,0.5,none-HSsrc,0.45752254390128144
Right,0.05,PTT,RTT,6,0.05,QOTu-HSsrc,0.6206448537777914
Right,0.05,PTT,RTT,6,0.05,none-HSsrc,0.4580552907530982
Right,0.05,PTT,RTT,6,0.5,QOTu-HSsrc,0.47951966542636615
Right,0.05,PTT,RTT,6,0.5,none-HSsrc,0.4580552907530982
Right,0.05,PTT,RTT,7,0.05,QOTu-HSsrc,0.5219879929048984
Right,0.05,PTT,RTT,7,0.05,none-HSsrc,0.4579751671442216
Right,0.05,PTT,RTT,7,0.5,QOTu-HSsrc,0.46966844044207945
Right,0.05,PTT,RTT,7,0.5,none-HSsrc,0.4579751671442216
Right,0.05,PTT,WRM,0,0.05,QOTu-HSsrc,0.506171218487395
Right,0.05,PTT,WRM,0,0.05,none-HSsrc,0.506171218487395
Right,0.05,PTT,WRM,0,0.5,QOTu-HSsrc,0.506171218487395
Right,0.05,PTT,WRM,0,0.5,none-HSsrc,0.506171218487395
Right,0.05,PTT,WRM,1,0.05,QOTu-HSsrc,0.6588096006888386
Right,0.05,PTT,WRM,1,0.05,none-HSsrc,0.49079754601226994
Right,0.05,PTT,WRM,1,0.5,QOTu-HSsrc,0.49284253578732107
Right,0.05,PTT,WRM,1,0.5,none-HSsrc,0.49079754601226994
Right,0.05,PTT,WRM,2,0.05,QOTu-HSsrc,0.6643990929705215
Right,0.05,PTT,WRM,2,0.05,none-HSsrc,0.4826530612244898
Right,0.05,PTT,WRM,2,0.5,QOTu-HSsrc,0.4857142857142857
Right,0.05,PTT,WRM,2,0.5,none-HSsrc,0.4826530612244898
Right,0.05,PTT,WRM,3,0.05,QOTu-HSsrc,0.6027550260610574
Right,0.05,PTT,WRM,3,0.05,none-HSsrc,0.599590469099032
Right,0.05,PTT,WRM,3,0.5,QOTu-HSsrc,0.6142963514519733
Right,0.05,PTT,WRM,3,0.5,none-HSsrc,0.599590469099032
Right,0.05,PTT,WRM,4,0.05,QOTu-HSsrc,0.6456144957983193
Right,0.05,PTT,WRM,4,0.05,none-HSsrc,0.6016281512605042
Right,0.05,PTT,WRM,4,0.5,QOTu-HSsrc,0.600577731092437
Right,0.05,PTT,WRM,4,0.5,none-HSsrc,0.6016281512605042
Right,0.05,PTT,WRM,5,0.05,QOTu-HSsrc,0.6424632352941176
Right,0.05,PTT,WRM,5,0.05,none-HSsrc,0.5879726890756303
Right,0.05,PTT,WRM,5,0.5,QOTu-HSsrc,0.5972951680672269
Right,0.05,PTT,WRM,5,0.5,none-HSsrc,0.5879726890756303
Right,0.05,PTT,WRM,6,0.05,QOTu-HSsrc,0.5939015939015939
Right,0.05,PTT,WRM,6,0.05,none-HSsrc,0.6134596134596135
Right,0.05,PTT,WRM,6,0.5,QOTu-HSsrc,0.6184646184646184
Right,0.05,PTT,WRM,6,0.5,none-HSsrc,0.6134596134596135
Right,0.05,PTT,WRM,7,0.05,QOTu-HSsrc,0.6004081004081004
Right,0.05,PTT,WRM,7,0.05,none-HSsrc,0.577924077924078
Right,0.05,PTT,WRM,7,0.5,QOTu-HSsrc,0.621082621082621
Right,0.05,PTT,WRM,7,0.5,none-HSsrc,0.577924077924078
Right,0.05,RTT,HTL,0,0.05,QOTu-HSsrc,0.600753115681627
Right,0.05,RTT,HTL,0,0.05,none-HSsrc,0.6064874990442695
Right,0.05,RTT,HTL,0,0.5,QOTu-HSsrc,0.6136363636363636
Right,0.05,RTT,HTL,0,0.5,none-HSsrc,0.6064874990442695
Right,0.05,RTT,HTL,1,0.05,QOTu-HSsrc,0.6091529729300627
Right,0.05,RTT,HTL,1,0.05,none-HSsrc,0.5870445344129555
Right,0.05,RTT,HTL,1,0.5,QOTu-HSsrc,0.6259426847662142
Right,0.05,RTT,HTL,1,0.5,none-HSsrc,0.5870445344129555
Right,0.05,RTT,HTL,2,0.05,QOTu-HSsrc,0.6192942764150196
Right,0.05,RTT,HTL,2,0.05,none-HSsrc,0.5786298324998016
Right,0.05,RTT,HTL,2,0.5,QOTu-HSsrc,0.6223902516472176
Right,0.05,RTT,HTL,2,0.5,none-HSsrc,0.5786298324998016
Right,0.05,RTT,HTL,3,0.05,QOTu-HSsrc,0.5871322226160935
Right,0.05,RTT,HTL,3,0.05,none-HSsrc,0.5591456930166607
Right,0.05,RTT,HTL,3,0.5,QOTu-HSsrc,0.6202410492733074
Right,0.05,RTT,HTL,3,0.5,none-HSsrc,0.5591456930166607
Right,0.05,RTT,HTL,4,0.05,QOTu-HSsrc,0.6562145748987854
Right,0.05,RTT,HTL,4,0.05,none-HSsrc,0.5680364372469636
Right,0.05,RTT,HTL,4,0.5,QOTu-HSsrc,0.6597165991902834
Right,0.05,RTT,HTL,4,0.5,none-HSsrc,0.5680364372469636
Right,0.05,RTT,HTL,5,0.05,QOTu-HSsrc,0.6136538192989807
Right,0.05,RTT,HTL,5,0.05,none-HSsrc,0.5618454126518643
Right,0.05,RTT,HTL,5,0.5,QOTu-HSsrc,0.6257505934925289
Right,0.05,RTT,HTL,5,0.5,none-HSsrc,0.5618454126518643
Right,0.05,RTT,HTL,6,0.05,QOTu-HSsrc,0.5794531078409839
Right,0.05,RTT,HTL,6,0.05,none-HSsrc,0.5269602459916538
Right,0.05,RTT,HTL,6,0.5,QOTu-HSsrc,0.6054799033604217
Right,0.05,RTT,HTL,6,0.5,none-HSsrc,0.5269602459916538
Right,0.05,RTT,HTL,7,0.05,QOTu-HSsrc,0.5763294276701216
Right,0.05,RTT,HTL,7,0.05,none-HSsrc,0.4871563767462821
Right,0.05,RTT,HTL,7,0.5,QOTu-HSsrc,0.6193856091332433
Right,0.05,RTT,HTL,7,0.5,none-HSsrc,0.4871563767462821
Right,0.05,RTT,PTT,0,0.05,QOTu-HSsrc,0.42746212121212124
Right,0.05,RTT,PTT,0,0.05,none-HSsrc,0.4774621212121212
Right,0.05,RTT,PTT,0,0.5,QOTu-HSsrc,0.47045454545454546
Right,0.05,RTT,PTT,0,0.5,none-HSsrc,0.4774621212121212
Right,0.05,RTT,PTT,1,0.05,QOTu-HSsrc,0.44425673317230496
Right,0.05,RTT,PTT,1,0.05,none-HSsrc,0.47434483336358435
Right,0.05,RTT,PTT,1,0.5,QOTu-HSsrc,0.4798249165770772
Right,0.05,RTT,PTT,1,0.5,none-HSsrc,0.47434483336358435
